year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,5,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",62,8,5,0,0,0,3,1,0,318,125,0,0,0,193
2023,5,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62,4,2,1,0,0,1,0,1,136,48,41,0,0,47
2023,5,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",159,44,29,4,1,0,10,5,0,2421,1577,231,132,0,481
2023,5,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",205,28,12,0,0,0,16,0,0,1619,378,0,0,0,1241
2023,5,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",93,4,4,0,0,0,0,0,0,150,150,0,0,0,0
2023,5,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",62,8,4,0,1,0,3,1,0,429,169,0,99,0,161
2023,5,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62,10,7,2,0,0,1,1,0,615,431,82,0,0,102
2023,5,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",53,7,6,0,0,0,1,0,0,459,393,0,0,0,66
2023,5,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",209,27,20,2,0,0,5,0,1,1664,1077,69,0,0,518
2023,5,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",548,92,59,4,2,0,27,3,0,6174,3836,410,112,0,1816
2023,5,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",78,4,4,0,0,0,0,0,0,277,277,0,0,0,0
2023,5,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",31,2,2,0,0,0,0,0,0,140,140,0,0,0,0
2023,5,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",91,14,7,2,2,0,3,0,0,1069,413,407,83,0,166
2023,5,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",91,14,10,1,0,0,3,2,1,725,454,100,0,0,171
2023,5,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",173,39,26,4,1,0,8,0,0,2154,1156,353,88,0,557
2023,5,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53,8,6,0,0,0,2,1,0,434,322,0,0,0,112
2023,5,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",53,6,3,0,0,0,3,0,0,229,168,0,0,0,61
2023,5,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",29,2,2,0,0,0,0,0,0,54,54,0,0,0,0
2023,5,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",195,30,24,0,0,0,6,1,0,1658,1107,0,0,0,551
2023,5,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",141,11,7,0,0,0,4,3,1,1044,323,0,0,0,721
2023,5,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",89,3,2,1,0,0,0,0,0,148,110,38,0,0,0
2023,5,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",211,60,20.48,2.05,13.02,0,24.45,1,0,3541,1126,103,440,0,1872
2023,5,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",62,13,4.15,0,6.52,0,2.33,0,0,516,132,0,186,0,198
2023,5,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",62,13,4.96,1,0.43,0,6.61,0,0,769,176,59,9,0,525
2023,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",758,186,68.18,7.37,64.16,0,46.29,11,0,11025,3309,580,2272,0,4864
2023,5,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",797,160,50.27,5.45,38.03,0,66.25,9,0,10213,2963,328,1377,0,5545
2023,5,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",159,45,18.13,2.03,6.95,0,17.88,1,0,3680,1417,96,427,0,1740
2023,5,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62,21,8.77,1.06,0.65,0,10.52,0,0,1738,607,44,45,0,1042
2023,5,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",630,129,46.96,5.99,32.69,0,43.36,6,1,7606,2276,568,1645,0,3117
2023,5,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",97,22,9.74,1,1,0,10.26,0,0,1128,425,45,30,0,628
2023,5,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1077,216,96.27,9.07,44.59,0,66.06,9,1,12928,5301,697,1682,0,5248
2023,5,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,16,10.11,0,4.38,0,1.51,1,0,676,413,0,192,0,71
2023,5,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",143,47,22.13,0,6.86,0,18,0,1,3536,1594,0,257,0,1685
2023,5,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",89,32,19.67,0,1.62,0,10.71,0,0,2133,1303,0,62,0,768
2023,5,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",31,13,3.87,0.94,1.58,0,6.61,0,0,1130,230,31,88,0,781
2023,5,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",300,67,30.4,5.54,15.02,0,16.04,2,0,3792,1689,571,620,0,912
2023,5,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",120,18,5.14,1.99,1.22,0,9.65,0,0,1338,365,184,53,0,736
2023,5,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",276,63,20.45,1.45,20.79,0,20.31,3,0,4411,1584,156,845,0,1826
2023,5,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93,18,9.18,0.18,3.57,0,5.07,2,0,1135,700,6,140,0,289
2023,5,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",697,134,58.51,3.09,21.55,0,50.84,3,1,8179,3231,210,838,0,3900
2023,5,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",364,119,57.18,4.13,23.43,0,34.26,2,1,7497,3759,283,739,0,2716
2023,5,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",267,90,21.04,2.87,27.03,0,39.06,5,1,4773,1043,146,944,0,2640
2023,5,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",58,13,3.83,0,4.54,0,4.63,0,0,820,235,0,156,0,429
2023,5,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",241,69,21.96,3.97,13.33,0,29.74,5,0,4094,1196,399,595,0,1904
2023,5,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",378,63,19.03,5.02,21.28,0,17.67,4,3,3215,861,608,733,0,1013
2023,5,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7729,1661,400.92,64.85,782.84,0,412.39,69,61,123183,31580,6800,46913,0,37890
2023,5,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",813,204,78.36,11.6,55.58,0,58.46,9,7,14711,5479,1144,3111,0,4977
2023,5,UA,United Air Lines Inc.,DRO,"Durango, CO: Durango La Plata County",30,20,8.82,1.65,1.48,0,8.05,0,0,1193,394,75,51,0,673
2023,5,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",176,46,16.09,3.48,8.24,0,18.19,0,1,2886,761,295,361,0,1469
2023,5,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",188,56,24.47,3.03,5.32,0,23.18,2,0,3976,1213,222,208,0,2333
2023,5,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",82,22,6.82,0.76,2.63,0,11.79,0,0,2232,579,44,114,0,1495
2023,5,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",91,13,6.18,1,0,0,5.82,0,0,994,365,28,0,0,601
2023,5,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",6400,1350,381.07,34.6,551.5,0,382.82,37,10,86711,26824,4198,19936,0,35753
2023,5,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31,14,4.57,1,1.23,0,7.2,0,0,998,177,45,33,0,743
2023,5,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",59,18,6.28,0.66,1.26,0,9.8,0,0,1901,581,55,76,0,1189
2023,5,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",721,166,63.57,5.42,52.3,0,44.7,4,7,8667,3104,421,1960,0,3182
2023,5,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",113,30,9.11,1.03,2.82,0,17.03,0,0,2006,456,54,146,0,1350
2023,5,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",62,13,5.23,2,1.03,0,4.74,1,0,966,186,101,63,0,616
2023,5,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",31,17,5.74,0.87,2.28,0,8.12,2,0,1376,420,58,104,0,794
2023,5,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",150,39,11.13,0.35,9.15,0,18.38,2,0,2644,756,20,348,0,1520
2023,5,UA,United Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",92,20,5.06,2.97,2.45,0,9.51,1,1,2404,449,1060,130,0,765
2023,5,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",62,8,5.04,0,1.96,0,1,15,0,280,169,0,51,0,60
2023,5,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",418,77,47.16,5.73,12.61,0,11.49,8,1,4630,2683,342,345,0,1260
2023,5,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2764,530,206.17,16.06,118.06,0,189.71,16,1,38909,16501,1243,4081,0,17084
2023,5,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5718,1226,324.61,35.42,531.52,0,334.45,107,67,98313,23991,4052,35386,0,34884
2023,5,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,12,5.37,0,2.84,0,3.79,0,0,872,373,0,128,0,371
2023,5,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",265,66,20.01,3.44,12.78,0,29.77,3,0,5179,1353,260,653,0,2913
2023,5,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",62,13,6,0.08,2.02,0,4.9,0,1,755,383,4,68,0,300
2023,5,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",253,67,25.36,2.38,14.07,0,25.19,1,0,4008,1665,98,560,0,1685
2023,5,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",128,15,5.96,0,3.67,0,5.37,0,0,871,464,0,106,0,301
2023,5,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1161,289,72.61,13.64,123.69,0,79.06,6,1,19296,4773,1054,6841,0,6628
2023,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2057,363,158.48,16.35,58.48,0,129.7,10,3,26855,10575,1247,1965,0,13068
2023,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",575,117,40.85,14.65,23.25,0,38.26,4,2,6127,1910,827,889,0,2501
2023,5,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",103,8,4.86,0,0.91,0,2.23,0,1,787,424,0,43,0,320
2023,5,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",19,3,2,0.89,0.11,0,0,0,0,153,135,16,2,0,0
2023,5,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",303,75,26.86,3.28,10.35,0,34.52,2,0,4841,1575,194,506,0,2566
2023,5,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1149,236,86.68,7.91,72.96,0,68.45,5,7,14776,5687,569,2915,0,5605
2023,5,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",53,8,2.17,0.99,1.01,0,3.83,0,0,453,119,113,17,0,204
2023,5,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",114,24,9.99,0.83,7.47,0,5.71,1,0,1170,425,35,284,0,426
2023,5,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",61,25,8.27,2.98,2.24,0,11.51,1,0,2022,453,244,98,0,1227
2023,5,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",52,22,8.08,1,1.1,0,11.83,0,0,1357,346,26,49,0,936
2023,5,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",528,153,47.98,3.12,55.25,0,46.65,5,3,8511,2287,241,2295,0,3688
2023,5,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,3,1.87,0,0,0,1.13,0,0,89,58,0,0,0,31
2023,5,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",176,49,11.41,2.63,7.02,0,27.95,1,0,3446,645,201,208,0,2392
2023,5,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",62,16,4.17,0,3.36,0,8.47,1,0,833,150,0,100,0,583
2023,5,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",475,109,40.49,4.5,13.27,0,50.74,3,0,6589,1848,368,470,0,3903
2023,5,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",665,169,69.82,6.4,31.08,0,61.7,7,1,10457,4067,570,1061,0,4759
2023,5,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",19,5,0.42,0,1.3,0,3.28,0,0,192,19,0,38,0,135
2023,5,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",150,18,9.18,0,6.23,0,2.59,0,0,1331,876,0,191,0,264
2023,5,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",305,95,30.14,4.6,15.92,0,44.34,0,0,6619,1481,244,769,0,4125
2023,5,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",65,18,7.56,0,2.62,0,7.82,0,0,1158,413,0,140,0,605
2023,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7504,1164,427.41,28.52,291.2,0,416.86,39,6,83336,35666,2345,10051,0,35274
2023,5,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",201,50,19.89,2.92,12.18,0,15.02,10,3,6431,1098,1728,2061,0,1544
2023,5,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",259,40,18.87,0,7.69,0,13.44,0,2,2614,1066,0,460,0,1088
2023,5,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",595,107,45.69,4.04,10.81,0,46.45,4,0,6889,3150,257,342,0,3140
2023,5,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",343,57,22.78,4.35,5.21,0,24.65,0,0,3896,1377,387,245,0,1887
2023,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",848,130,57.78,9.77,16.09,0,46.37,5,0,9227,3673,691,648,0,4215
2023,5,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",245,67,29.58,4.09,8.69,0,24.65,2,0,4086,1440,409,312,0,1925
2023,5,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",66,14,3.7,0.13,2.63,0,7.55,2,0,2961,135,135,1272,0,1419
2023,5,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",102,25,11.76,0.87,2.06,0,10.31,0,0,1608,623,47,56,0,882
2023,5,UA,United Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",31,6,3.55,0,1.13,0,1.32,0,0,291,98,0,43,0,150
2023,5,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",59,16,7.66,0,2.72,0,5.61,0,0,747,267,0,82,0,398
2023,5,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",82,20,6.27,1.81,3.19,0,8.73,1,0,2439,384,130,260,0,1665
2023,5,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",30,13,4.47,0,1.08,0,7.46,1,0,828,172,0,44,0,612
2023,5,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",529,129,57.17,6.87,22.28,0,42.68,2,1,8896,3559,617,779,0,3941
2023,5,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",124,39,13.49,4.03,10.33,0,11.16,0,0,3352,988,574,512,0,1278
2023,5,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,26,10.73,0.9,2.32,0,12.04,0,0,2328,1287,57,53,0,931
2023,5,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",89,19,9.09,0.82,1.81,0,7.28,1,0,1094,399,125,140,0,430
2023,5,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",416,63,26.68,1.53,12.64,0,22.14,0,3,3907,1378,168,521,0,1840
2023,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",878,164,71.8,8.32,30.89,0,53,2,1,9893,4127,679,964,0,4123
2023,5,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",510,113,40.97,11.13,25.55,0,35.35,6,0,8656,3256,786,1131,0,3483
2023,5,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",128,30,9.3,0,6.46,0,14.24,1,0,1878,619,0,281,0,978
2023,5,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,22,4.5,1,4.82,0,11.68,0,0,1176,205,35,104,0,832
2023,5,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",160,51,16.01,2.43,17.33,0,15.24,0,1,4132,1126,186,1368,0,1452
2023,5,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",748,143,47.66,5.96,28.93,0,60.45,2,0,9819,2727,279,850,0,5963
2023,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3962,764,262.14,20.02,230.35,0,251.49,21,7,53356,20261,1303,8056,0,23736
2023,5,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",124,16,2.55,3.41,1,0,9.05,2,0,1148,211,429,18,0,490
2023,5,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",225,63,31.91,3.66,11.82,0,15.61,1,1,3528,1744,333,392,0,1059
2023,5,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",167,44,14.96,0.73,7.45,0,20.87,1,0,3330,1131,46,281,0,1872
2023,5,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",307,59,27.08,4.97,3.82,0,23.13,2,0,3931,1837,277,133,0,1684
2023,5,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",550,94,30.48,6.92,21.77,0,34.83,3,4,5007,1400,586,742,0,2279
2023,5,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2023,5,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",144,20,9.24,0,3.43,0,7.33,1,0,1507,646,0,218,0,643
2023,5,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",94,29,13,1.36,4.31,0,10.32,1,0,2207,1040,157,221,0,789
2023,5,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",32,3,1.48,0,1.52,0,0,0,0,141,64,0,77,0,0
2023,5,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",92,40,15.74,0.53,11.88,0,11.85,0,0,2300,692,43,488,0,1077
2023,5,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",696,158,53.63,5.9,45.82,0,52.65,4,1,11227,3637,548,1692,0,5350
2023,5,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",62,30,8.35,1.58,3.94,0,16.13,2,0,2684,757,121,309,0,1497
2023,5,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",72,10,1.28,0,1,0,7.72,0,0,1015,110,0,28,0,877
2023,5,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",54,16,5.74,0,4.26,0,6,0,0,760,254,0,120,0,386
2023,5,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",948,195,68.38,1.8,27.63,1,96.19,4,1,8520,2867,112,839,15,4687
2023,5,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",286,63,23.84,2.73,3.57,0,32.86,1,1,2718,926,250,103,0,1439
2023,5,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",201,45,14.04,1.86,10.64,0,18.46,2,1,2034,648,68,380,0,938
2023,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3014,597,222.81,11.37,89.34,0.45,273.02,8,2,28930,10583,700,3129,13,14505
2023,5,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3141,624,185.12,11.28,143.4,2.81,281.39,10,2,27898,8908,753,4874,57,13306
2023,5,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",332,104,49.23,1.43,11.99,0,41.35,0,0,4349,2137,57,413,0,1742
2023,5,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",337,77,24.44,1.77,11.67,0,39.13,0,0,3973,1331,143,423,0,2076
2023,5,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",93,17,9.53,0,0.73,0,6.75,1,0,623,355,0,29,0,239
2023,5,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",4016,705,217.08,18.5,102.38,0,367.04,23,10,33215,8907,2003,6237,0,16068
2023,5,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",333,80,26.02,0,9.91,0,44.06,2,1,3223,949,0,335,0,1939
2023,5,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",534,153,65.05,2.14,28.49,0,57.32,0,2,6529,2133,84,1002,0,3310
2023,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",374,92,48.87,2.28,7.7,0,33.16,1,0,4112,1999,108,252,0,1753
2023,5,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1876,319,79.84,3.62,32.21,0.03,203.3,21,2,13743,3631,222,1141,2,8747
2023,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6110,1019,309.88,17.7,145.85,3.69,541.89,28,3,45864,14031,1201,4737,193,25702
2023,5,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",162,45,16.97,1.3,5.57,0,21.16,0,0,1957,756,57,189,0,955
2023,5,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",310,70,21.55,0.51,14.93,0,33.01,0,1,3155,951,40,508,0,1656
2023,5,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",413,82,32.51,0.8,6.83,0,41.85,0,0,3416,1238,33,214,0,1931
2023,5,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",271,57,25.07,1.57,9.37,0,20.99,1,1,2574,1059,190,297,0,1028
2023,5,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",955,220,76.82,7.39,32.43,0,103.36,1,1,9313,2629,595,1050,0,5039
2023,5,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",384,97,37.6,1.47,11.02,0,46.92,1,3,5428,2037,86,485,0,2820
2023,5,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",112,17,4.63,0.34,0.25,0,11.78,2,1,770,210,18,4,0,538
2023,5,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",205,30,10.23,0,1.98,0,17.79,0,0,1099,345,0,60,0,694
2023,5,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6003,1090,318.04,19.48,227.35,4.57,520.56,37,41,55863,14363,1224,12757,122,27397
2023,5,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1335,267,74.46,4.44,76.03,0,112.07,1,1,11618,3232,608,2324,0,5454
2023,5,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8014,1898,413.54,39.7,663.74,5.43,775.59,83,53,101017,19569,3404,37382,357,40305
2023,5,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",151,54,25.61,0,4.88,0,23.52,0,1,2385,905,0,165,0,1315
2023,5,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",328,91,40.41,0.6,8,0,41.99,1,0,3833,1366,30,232,0,2205
2023,5,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",246,56,14.52,0.58,10.48,0,30.42,1,0,2637,617,76,285,0,1659
2023,5,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",752,156,46.69,1.5,22.57,0,85.24,4,0,6889,2289,151,763,0,3686
2023,5,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",182,28,6.38,0,3.84,0,17.78,0,0,1037,265,0,136,0,636
2023,5,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",116,35,10.33,0,4.28,0,20.39,0,0,1724,570,0,174,0,980
2023,5,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1332,257,74.05,2.59,74.32,0,106.03,3,1,12281,3152,145,3158,0,5826
2023,5,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",294,48,18.93,0,3.84,0,25.23,0,0,2241,887,0,144,0,1210
2023,5,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",136,30,14.72,0,3.46,0,11.82,0,0,970,464,0,90,0,416
2023,5,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",105,28,14.46,0,1.3,0,12.24,0,0,1174,449,0,58,0,667
2023,5,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31,3,1.44,0,0.11,0,1.45,0,0,167,113,0,5,0,49
